UserID,Age,Gender,Country,Purchase Amount,Purchase Date,Product Category
554,49,Male,USA,488.36,18-12-2021,Books
555,44,Other,Australia,441.01,08-05-2022,Home & Kitchen
556,37,Male,UK,437.12,11-09-2023,Electronics
557,41,Male,Australia,,02-04-2022,Electronics
558,29,Male,Australia,481.62,05-11-2020,Sports
559,67,Other,Germany,343.59,03-12-2021,Beauty
560,52,Male,Canada,416.84,16-10-2023,Clothing
561,50,Female,Canada,,11-06-2021,Books
562,,Female,Canada,84.51,01-10-2021,Books
563,68,Other,Germany,444.01,19-08-2023,Clothing
564,60,Male,France,245.78,27-11-2021,Home & Kitchen
565,54,,Germany,484.43,,Electronics
566,29,Other,USA,131.16,26-07-2023,Electronics
567,20,Female,Australia,496.23,14-10-2021,Books
568,18,,France,115.1,16-11-2020,Books
569,50,Other,USA,187.24,30-10-2020,
570,57,Female,Australia,,02-06-2021,Home & Kitchen
571,27,Other,Australia,,15-07-2022,Books
572,60,Female,USA,361.54,,Home & Kitchen
573,61,Female,Germany,240.74,15-12-2022,Clothing
574,46,Male,,,10-07-2020,Electronics
575,30,Male,France,250.54,22-01-2020,Books
576,,Female,,170.67,10-04-2022,
577,48,Other,UK,330.54,20-03-2020,Clothing
578,63,Other,Australia,95.23,31-07-2023,Beauty
579,,Male,Canada,199.99,03-03-2021,
580,68,Female,Australia,,12-04-2020,Books
581,67,Male,UK,48.99,29-12-2021,Sports
582,52,Female,Germany,303.16,21-05-2020,Clothing
583,40,Female,Australia,49.87,06-10-2022,Books
584,34,Male,France,82.71,06-02-2021,Sports
585,43,Other,Germany,,13-08-2022,Electronics
586,25,Male,UK,224.78,08-02-2022,Books
587,46,Female,USA,276.51,29-03-2022,Sports
588,43,Male,Australia,440.54,09-01-2022,Home & Kitchen
589,27,Other,Germany,409.53,10-06-2020,Books
590,43,Other,Australia,444.55,16-08-2021,Beauty
591,51,Female,France,310.05,03-08-2020,
592,68,Male,Australia,,,Books
593,58,Other,,232.3,03-07-2022,
594,24,,Canada,371.21,07-09-2020,Sports
595,21,Other,Germany,263.04,25-12-2021,Beauty
596,67,Female,UK,57.36,04-12-2023,Books
597,62,Female,Germany,75.26,05-11-2021,Clothing
598,28,,France,181.76,04-09-2023,Sports
599,,Female,,38.57,22-01-2021,Beauty
600,53,Other,Germany,123.42,,Books
601,42,,France,329.92,29-05-2021,Books
602,38,Other,Germany,11.15,05-01-2020,Electronics
603,,Other,France,304.03,,Home & Kitchen
604,27,Female,UK,387.32,07-12-2023,Electronics
605,54,Other,France,89.23,09-01-2021,Home & Kitchen
606,26,Other,UK,94.58,01-10-2020,Home & Kitchen
607,41,Male,UK,19.28,26-10-2023,Electronics
608,52,Male,France,258.66,01-07-2022,Beauty
609,66,Male,Germany,329.02,12-07-2022,Clothing
610,52,Female,Australia,231.17,,Books
611,65,Male,Canada,197.78,18-11-2023,
612,53,Other,Australia,229.93,22-10-2021,
613,35,Female,France,391.86,19-09-2021,Beauty
614,66,Female,Germany,21.59,04-01-2020,Beauty
615,56,Female,UK,392.99,17-06-2021,Electronics
616,49,Female,USA,334.84,09-02-2021,Clothing
617,41,Other,Canada,124.51,07-12-2023,Sports
618,40,Other,Australia,264.75,27-04-2023,Sports
619,49,Male,Germany,29.4,12-11-2020,Beauty
620,54,Female,Canada,,22-06-2021,Clothing
621,29,Male,USA,91.15,25-12-2023,Sports
622,66,Other,USA,16.04,05-12-2020,Sports
623,30,Female,USA,181.76,02-06-2021,
624,,Other,Australia,364.43,24-12-2023,Electronics
625,42,Male,,460.91,12-07-2022,Electronics
626,52,Other,Canada,332.82,21-12-2023,Beauty
627,58,Female,France,203.98,21-11-2021,Sports
628,47,Female,USA,499.75,29-08-2022,Electronics
629,34,Male,Germany,,30-08-2022,Electronics
630,66,Female,,,06-09-2021,Sports
631,37,Other,France,234.52,16-08-2023,
632,65,Other,USA,254.93,13-12-2022,Beauty
633,42,,USA,180.64,31-03-2023,
634,39,Other,France,349.27,06-05-2022,Electronics
635,30,Male,France,,29-07-2020,Beauty
636,36,Other,Germany,257.62,22-03-2021,Home & Kitchen
637,66,Male,France,252.56,10-03-2020,Clothing
638,53,Other,Germany,412.77,17-08-2023,Electronics
639,29,Male,UK,463.85,27-12-2022,Electronics
640,58,Other,UK,333.32,,Home & Kitchen
641,36,Other,,156.16,23-03-2023,Books
642,29,Male,USA,346.36,06-04-2021,Beauty
643,26,Female,Canada,129.43,01-06-2023,Books
644,24,Female,USA,483.44,02-01-2021,Beauty
645,,Female,France,412.07,27-04-2023,Clothing
646,31,Male,Germany,218.44,20-01-2021,Sports
647,48,Female,USA,393.25,10-02-2020,Electronics
648,,Female,UK,207.28,15-11-2021,Home & Kitchen
649,36,Male,,41.93,07-09-2022,Sports
650,64,Female,France,354.85,20-02-2022,Sports
651,33,Female,USA,205.28,07-11-2021,Books
652,22,Female,Australia,,31-05-2021,Electronics
653,52,Male,USA,156.75,27-02-2023,
654,29,Male,,422.45,18-11-2021,Home & Kitchen
655,42,Female,Germany,341.82,11-11-2022,Electronics
656,,Female,Germany,427.4,10-02-2020,Sports
657,38,Male,Australia,149.48,01-06-2020,Sports
658,53,Female,Canada,233.37,11-07-2021,Clothing
659,40,Male,Australia,412.45,05-10-2023,Books
660,33,Female,,323.69,29-10-2022,Clothing
661,56,Male,France,183.16,06-12-2022,Clothing
662,62,,UK,258.44,25-11-2020,Electronics
663,59,Other,UK,498.07,22-01-2022,
664,56,Male,France,372.21,03-01-2020,Books
665,,Other,USA,309.19,14-02-2022,Sports
666,48,Female,,414.82,03-12-2023,Books
667,22,Male,Canada,223.81,,Electronics
668,52,Male,UK,475.28,21-03-2022,Electronics
669,40,Female,UK,278.25,30-08-2020,Beauty
670,46,Female,Australia,166.8,28-12-2023,Clothing
671,60,Male,UK,47.58,12-12-2023,Beauty
672,28,Female,France,190.97,06-08-2020,Electronics
673,35,Male,UK,286.48,19-07-2020,Books
674,64,Female,UK,353.11,28-01-2021,
675,29,,Australia,438.18,23-08-2021,Clothing
676,26,Female,France,472.26,25-09-2020,Clothing
677,27,Female,USA,,15-04-2022,Books
678,61,Other,UK,,03-05-2020,Clothing
679,34,Other,,,,Home & Kitchen
680,,Other,UK,90.17,26-06-2022,Home & Kitchen
681,24,Female,Canada,275.07,07-10-2020,Books
682,63,Male,France,170.74,04-10-2022,Sports
683,30,Female,UK,43.32,05-02-2022,Beauty
684,57,Other,Canada,,08-03-2021,Sports
685,59,Female,USA,380.81,03-02-2021,
686,26,Other,USA,309.65,20-05-2022,Books
687,67,Other,Australia,358.99,22-10-2022,Clothing
688,44,Male,Australia,344.21,24-11-2020,Clothing
689,19,Male,Australia,71.48,26-09-2021,Home & Kitchen
690,22,,Canada,80.02,17-01-2021,Electronics
691,46,Other,USA,129.98,,
692,54,Female,Australia,202.55,27-11-2020,Electronics
693,55,Other,Germany,,11-06-2020,Home & Kitchen
694,,Female,Australia,338.58,29-05-2020,Electronics
695,25,Other,USA,131.31,13-07-2021,Beauty
696,65,Male,Germany,32.71,17-09-2021,Home & Kitchen
697,62,Male,Canada,343.69,29-07-2021,Beauty
698,18,Other,Germany,314.53,20-08-2022,Sports
699,39,Female,USA,339.5,29-05-2020,Home & Kitchen
700,,Female,UK,134.28,06-12-2022,Books
701,,Female,Germany,260.9,27-12-2020,Sports
702,24,Other,USA,184.04,08-01-2021,Clothing
703,42,Other,Australia,,09-02-2022,Books
704,62,Male,UK,39.35,04-04-2020,Books
705,21,Male,Canada,141.34,29-01-2023,Beauty
706,53,Other,Canada,303.46,14-11-2023,Books
707,,Male,France,106.59,11-08-2022,Electronics
708,,,Canada,337.99,22-03-2020,Electronics
709,36,Female,France,72.7,24-09-2021,Clothing
710,61,Other,Canada,16.29,21-06-2022,Electronics
711,56,Female,Canada,432.43,22-09-2022,Books
712,,Other,Canada,170.05,,Beauty
713,27,Female,France,82.64,03-01-2020,Home & Kitchen
714,43,Other,Australia,90.49,13-01-2020,Clothing
715,36,Female,France,443.52,,Clothing
716,56,Female,Germany,328.94,08-09-2021,Books
717,20,Male,USA,478.39,30-09-2023,Sports
718,62,Male,USA,401.02,14-06-2020,Electronics
719,30,Male,Australia,384.93,,Sports
720,67,Male,USA,,29-02-2020,Books
721,45,Male,Canada,411.3,16-01-2021,Sports
722,,Male,,209.26,01-01-2023,Books
723,45,Other,USA,414.37,28-02-2022,Electronics
724,25,Other,France,,22-10-2021,Electronics
725,58,Male,Germany,340.83,20-02-2023,Clothing
726,56,Other,,168.21,,Sports
727,18,Male,Germany,317.2,05-08-2023,Sports
728,20,Other,USA,255.86,30-05-2021,Sports
729,30,Female,Australia,233.46,25-04-2021,Sports
730,45,,,,24-08-2020,Beauty
731,66,Other,France,254.68,20-12-2021,Home & Kitchen
732,42,Other,Germany,20.83,20-06-2020,Clothing
733,,Female,France,315.1,09-11-2023,Clothing
734,55,Male,France,,25-07-2020,Home & Kitchen
735,23,Other,UK,443.17,19-03-2023,Beauty
736,61,Other,France,318.18,24-07-2021,Sports
737,62,Female,France,,15-03-2022,Home & Kitchen
738,49,Male,UK,64.27,20-03-2023,Beauty
739,62,Other,Canada,84.81,,Sports
740,,Female,Canada,109.57,09-06-2023,Home & Kitchen
741,38,Male,Australia,,02-05-2021,Clothing
742,33,Male,UK,158.33,17-01-2021,
743,38,Other,Australia,159.62,15-08-2022,
744,28,Other,Australia,379.02,29-10-2023,Books
745,54,Other,France,209.16,28-11-2021,Sports
746,53,Other,Australia,37,24-06-2023,Home & Kitchen
747,52,Female,USA,294.64,09-03-2023,Sports
748,,Female,Germany,69.38,15-09-2021,Electronics
749,37,Other,USA,287.97,26-11-2023,Sports
750,35,Male,,390.92,07-12-2021,Home & Kitchen
751,64,Other,France,465.1,04-05-2020,Sports
752,58,Male,Germany,,21-12-2020,Beauty
753,66,Male,Australia,155.46,,Books
754,31,,Germany,327.97,02-10-2022,Books
755,32,Female,Australia,161.15,27-05-2021,Home & Kitchen
756,48,Male,Canada,228.26,24-09-2021,Home & Kitchen
757,18,Male,,14.94,23-08-2021,Sports
758,20,Female,France,348.28,20-10-2022,Clothing
759,33,Male,Australia,442.22,20-07-2023,Books
760,40,Male,Australia,488.55,15-04-2023,Books
761,,Other,Germany,,30-11-2023,Electronics
762,,Male,France,20.73,23-04-2020,Electronics
763,27,Male,Australia,327.67,17-07-2022,Clothing
764,49,Male,Canada,,27-01-2020,Books
765,33,Male,USA,469.26,12-12-2023,Home & Kitchen
766,25,Male,Australia,451.56,21-08-2021,Books
767,55,Female,Germany,494.08,14-08-2021,Home & Kitchen
768,29,Male,Canada,431.66,28-06-2020,Home & Kitchen
769,41,,France,275.71,20-07-2021,
770,45,Female,Australia,358.88,03-09-2020,Books
771,25,Female,Canada,482.52,,Sports
772,45,Male,Canada,291.17,28-12-2023,Books
773,53,Male,,420.79,10-06-2023,Books
774,43,Male,Canada,471.39,16-08-2022,Beauty
775,25,Other,Canada,287.42,20-02-2022,Electronics
776,67,Other,,83.78,12-09-2022,Clothing
777,,Male,UK,,08-06-2022,Sports
778,45,Female,France,62.08,24-10-2023,Sports
779,54,Male,,240.78,06-04-2023,Sports
780,58,Female,,,27-12-2022,Home & Kitchen
781,,Female,Germany,310.6,15-02-2022,Clothing
782,44,Female,Germany,244.02,16-01-2022,
783,34,Male,France,486.66,10-12-2020,Home & Kitchen
784,26,Male,Canada,149.2,21-02-2020,Sports
785,50,Female,UK,437.54,15-03-2022,
786,37,,USA,54.66,14-08-2021,Home & Kitchen
787,30,Other,Australia,302.95,23-11-2021,Beauty
788,45,,Australia,325.92,09-03-2023,Sports
789,65,Female,Canada,,12-02-2021,Sports
790,46,Male,France,254,30-11-2020,Electronics
791,30,Female,Australia,102.63,28-07-2023,Clothing
792,63,Other,France,187.65,08-02-2021,Books
793,52,Male,UK,139.72,01-05-2020,Books
794,23,Female,UK,212.46,08-10-2021,Beauty
795,35,Female,France,,19-11-2021,Books
796,68,Other,Canada,314.41,28-11-2022,Electronics
797,22,Female,Canada,423.34,15-03-2020,
798,,Male,Canada,455.46,14-05-2022,Sports
799,42,Other,Australia,233.98,04-08-2020,
800,19,Other,USA,48.89,23-06-2023,Books
801,27,Male,USA,399.55,12-01-2022,Beauty
802,47,Other,Canada,241.19,21-02-2021,Clothing
803,67,Female,France,275.49,11-05-2023,Clothing
804,62,Female,UK,299.92,17-10-2021,Sports
805,,,Germany,335.59,13-05-2022,Beauty
806,50,Male,UK,445.6,18-03-2022,Electronics
807,,Female,UK,476.31,,Sports
808,35,Male,Germany,470.38,25-03-2021,Beauty
809,49,Female,Canada,405.68,05-06-2023,Electronics
810,64,Female,UK,445.17,12-04-2020,Beauty
811,66,Other,Germany,29.58,,Home & Kitchen
812,28,Other,Australia,425.31,28-02-2022,Clothing
813,38,Male,France,40.77,12-10-2023,Books
814,43,Other,France,374.37,19-06-2022,Clothing
815,,,,88.83,,Sports
816,39,Female,Canada,183.25,14-07-2023,Beauty
817,44,Male,UK,96.17,28-04-2020,Beauty
818,66,Male,UK,224.51,20-09-2020,Electronics
819,,Female,USA,208.81,23-07-2023,Home & Kitchen
820,50,Other,France,28.79,18-12-2022,Home & Kitchen
821,51,Other,Canada,416.1,02-10-2023,Electronics
822,,Male,Germany,427.82,15-09-2022,Electronics
823,52,Male,Canada,394.82,26-10-2021,Electronics
824,,Female,UK,424.57,04-07-2020,Home & Kitchen
825,38,Female,France,376.69,12-02-2023,Clothing
826,65,Male,,,25-02-2022,Clothing
827,23,Female,Australia,290.31,11-06-2022,
828,45,Male,Canada,293.41,27-12-2020,Beauty
829,34,Male,USA,430.66,25-09-2022,Home & Kitchen
830,22,Other,UK,177.96,23-08-2020,Books
831,48,Male,Germany,29.79,10-07-2023,Sports
832,22,Female,Canada,376.18,10-12-2022,Home & Kitchen
833,55,,Australia,131.02,16-12-2020,Books
834,20,Other,UK,239.75,20-02-2021,Sports
835,40,Female,France,124.02,22-04-2022,Clothing
836,54,Female,Canada,414.41,13-01-2022,Electronics
837,54,Female,USA,479.36,02-10-2022,Beauty
838,27,Male,Canada,,13-01-2020,Sports
839,27,Other,UK,120.52,18-11-2023,Beauty
840,36,Male,UK,98.83,30-05-2022,Electronics
841,34,Male,USA,338.24,16-03-2022,Books
842,38,Male,Australia,,31-07-2020,Beauty
843,31,Male,UK,,26-09-2020,Home & Kitchen
844,26,Other,Canada,82.75,10-09-2022,Home & Kitchen
845,63,Other,Australia,210.29,29-11-2022,Electronics
846,18,Male,USA,155.1,12-02-2022,Sports
847,,Female,UK,307.54,29-06-2020,Sports
848,62,Other,UK,112.53,12-07-2023,Beauty
849,30,Male,Canada,309.33,13-10-2022,Books
850,21,Female,UK,191.98,15-04-2020,Home & Kitchen
851,18,Female,Canada,176.42,12-04-2022,Electronics
852,66,Male,France,156.25,01-05-2021,Clothing
853,57,,Australia,338.55,07-02-2021,Beauty
854,49,Female,Canada,283.4,24-01-2021,Home & Kitchen
855,51,Other,Germany,426.6,30-08-2021,Home & Kitchen
856,45,Other,UK,124.6,,Books
857,,Female,France,24.86,02-05-2020,Home & Kitchen
858,25,Male,Australia,,27-02-2022,Books
859,56,Female,USA,174.96,06-02-2020,Books
860,43,Female,Germany,93.93,10-12-2021,Clothing
861,51,Other,USA,46.34,05-02-2022,Beauty
862,20,Male,Germany,,,Sports
863,67,Other,France,340.08,05-07-2022,Home & Kitchen
864,29,,Australia,377.03,19-08-2021,Books
865,18,Male,,202.37,01-04-2020,Books
866,61,,France,241.63,09-04-2020,Sports
867,22,Male,Germany,378.96,03-09-2022,Sports
868,47,Male,Canada,179.59,,Books
869,47,Male,Australia,393.46,28-01-2021,Home & Kitchen
870,34,Female,USA,483.85,16-08-2021,Beauty
871,65,Female,Canada,440.84,13-04-2022,Home & Kitchen
872,,Female,Canada,229.53,04-06-2022,Beauty
873,40,Other,UK,291.86,01-10-2022,Home & Kitchen
874,32,Male,USA,359.63,19-05-2021,
875,54,Male,Germany,177.9,14-02-2023,Home & Kitchen
876,38,Female,UK,400.62,28-02-2022,Beauty
877,31,Male,UK,221.27,,Home & Kitchen
878,19,Other,France,424.19,,Home & Kitchen
879,28,Male,Germany,131.09,20-12-2023,Sports
880,68,Male,Canada,10.63,14-04-2021,Electronics
881,56,Other,Australia,318.18,13-05-2020,Electronics
882,55,Female,Canada,228.69,27-05-2022,Home & Kitchen
883,51,Female,Canada,34.61,18-04-2023,Electronics
884,,Male,France,246.37,07-11-2021,Home & Kitchen
885,67,Other,Canada,88.44,30-07-2020,Sports
886,51,Female,USA,316.73,07-08-2021,Home & Kitchen
887,,Female,,225.3,07-12-2023,Clothing
888,47,Female,Canada,89.71,22-12-2020,Books
889,32,Male,USA,208.91,28-03-2021,Sports
890,44,Other,,120.19,29-12-2023,Beauty
891,68,Male,UK,328.28,05-01-2023,Clothing
892,51,Female,Germany,,30-07-2023,Clothing
893,69,Other,France,411.9,20-06-2021,Books
894,,Male,Canada,12.01,24-02-2021,Clothing
895,,Female,UK,204.69,30-05-2020,Books
896,41,Female,Germany,310.45,17-05-2021,Home & Kitchen
897,32,Male,Germany,16.19,06-06-2022,Sports
898,47,Female,,111.84,05-08-2022,
899,59,Female,USA,167.07,12-01-2022,Sports
900,68,Other,USA,15.81,29-05-2021,Books
901,,Female,,275.61,30-11-2020,Books
902,,Male,Canada,317.28,06-08-2021,Clothing
903,46,,UK,117.62,06-12-2023,Sports
904,21,Male,Canada,274.02,02-07-2023,Clothing
905,27,Female,France,499.57,26-05-2023,Home & Kitchen
906,34,Other,Germany,444.03,26-07-2020,Clothing
907,27,Other,Germany,,06-08-2023,Sports
908,34,Other,USA,68.3,01-05-2022,Books
909,37,Other,France,,30-07-2021,Clothing
910,41,Male,Australia,126.37,01-08-2023,Clothing
911,22,,France,45.08,08-12-2021,Books
912,51,Female,Canada,131,,Books
913,23,Other,France,35.28,19-08-2020,Sports
914,19,Female,USA,267.31,,Home & Kitchen
915,30,Male,Canada,247.67,30-05-2022,Beauty
916,,Female,UK,8.13,26-08-2021,Sports
917,60,Male,Canada,243.85,27-11-2020,Clothing
918,,Male,UK,,22-03-2022,Sports
919,28,Female,Australia,304.82,25-07-2020,Sports
920,68,Male,Canada,485.2,26-12-2020,Books
921,64,Male,Germany,491.43,06-10-2023,Home & Kitchen
922,40,Male,Australia,265.83,07-01-2021,Beauty
923,33,Male,UK,423.37,29-01-2023,Home & Kitchen
924,48,Other,USA,47.16,,Sports
925,28,Female,Australia,267.92,10-05-2020,Books
926,33,Other,Australia,341.06,12-06-2021,Books
927,25,Male,Australia,,25-06-2023,Clothing
928,21,,UK,119.21,30-10-2023,Electronics
929,57,Male,,,20-11-2023,Clothing
930,21,Female,Canada,196.4,18-03-2020,Beauty
931,42,Other,Germany,325.58,10-02-2020,Clothing
932,20,Female,Australia,495.9,14-09-2020,Clothing
933,49,Male,Canada,122.08,19-04-2023,Electronics
934,20,Female,Canada,459.31,16-10-2020,Books
935,44,Female,Germany,38.79,,Books
936,46,Other,Canada,465.84,15-09-2021,Home & Kitchen
937,49,Male,Germany,417.02,12-06-2023,
938,67,Female,USA,15.37,14-12-2021,Sports
939,68,Other,,152.6,05-07-2021,Beauty
940,36,Female,France,30.22,11-12-2021,Sports
941,38,Male,Germany,497.78,,Sports
942,22,Female,Germany,216.78,02-04-2022,Home & Kitchen
943,35,Female,France,332.78,14-03-2020,Home & Kitchen
944,45,Female,Germany,120.92,05-01-2020,Clothing
945,59,Female,UK,,,Books
946,39,Male,Canada,140.72,27-04-2020,Home & Kitchen
947,38,Other,Canada,133.81,13-01-2022,Electronics
948,23,Other,USA,160.73,22-10-2021,Clothing
949,18,Female,USA,233.93,30-08-2023,Electronics
950,22,,France,14.17,09-05-2023,Electronics
951,58,Male,UK,300.93,18-01-2022,Books
952,29,Male,USA,20.67,05-03-2021,Electronics
953,43,Male,,271.91,28-10-2021,Electronics
954,63,Male,USA,231.65,07-06-2020,Beauty
955,51,Male,USA,125.06,11-11-2021,Electronics
956,,Female,Germany,168.24,17-08-2023,Electronics
957,31,Other,USA,354.3,14-12-2023,Clothing
958,43,Other,France,9.75,,Clothing
959,62,Female,Canada,161.74,21-12-2022,Books
960,44,Other,France,341.75,12-10-2022,Books
961,26,Male,France,80.38,22-10-2021,Beauty
962,43,,Australia,282.39,31-03-2023,Electronics
963,64,Other,UK,,14-01-2023,Sports
964,39,Male,,81.61,,Electronics
965,64,Male,Australia,387.28,22-07-2023,Electronics
966,47,Other,Germany,136.93,,Beauty
967,,Female,France,191.01,21-02-2023,Books
968,65,Other,UK,366.36,19-05-2022,
969,34,Other,Canada,93.86,15-10-2022,Books
970,43,Other,Canada,268.21,07-09-2021,Clothing
971,53,Other,UK,459.32,08-12-2022,Books
972,18,Female,France,279.14,,Beauty
973,,Female,France,29.18,22-07-2022,Home & Kitchen
974,66,Male,Germany,296.9,,Electronics
975,52,Male,Germany,49.63,31-01-2022,Home & Kitchen
976,69,Other,Australia,144.65,05-08-2021,
977,32,Male,Canada,425.59,27-09-2020,Beauty
978,64,Female,Germany,10.48,22-03-2023,Books
979,39,Male,UK,43.12,02-09-2023,Sports
980,31,Male,Canada,,27-12-2021,Beauty
981,,Male,France,499.7,09-03-2021,Clothing
982,45,Other,Canada,149.47,05-06-2021,Beauty
983,40,Male,USA,82.85,03-09-2021,Home & Kitchen
984,31,Female,Canada,276.96,18-05-2022,Beauty
985,41,Female,,,03-08-2022,Books
986,,Female,,227.56,04-05-2021,Electronics
987,62,Female,France,473.59,20-03-2022,Books
988,43,Male,France,143.67,15-01-2022,Beauty
989,31,Other,,150.2,07-05-2023,Beauty
990,68,,Germany,74.43,11-03-2021,Electronics
991,24,Female,Germany,350.16,16-11-2021,Sports
992,20,Other,USA,164.08,04-08-2020,Clothing
993,64,Other,UK,402.36,09-02-2020,Home & Kitchen
994,40,Female,USA,,28-11-2021,Books
995,63,Female,Germany,,02-03-2022,
996,60,Other,UK,496.6,26-06-2023,Home & Kitchen
997,64,Female,,130.78,13-01-2023,Beauty
998,62,Female,UK,212.95,10-11-2021,Electronics
999,35,,France,389.98,07-02-2021,Clothing
1000,55,Other,USA,334.34,18-11-2022,Sports
1001,52,Male,Australia,390.33,06-02-2020,Home & Kitchen
1002,68,Male,Germany,235.83,21-05-2021,Clothing
1003,,Other,Germany,458.45,16-09-2020,Books
1004,42,Male,Canada,396.02,02-07-2023,Clothing
1005,54,Female,Australia,158.07,17-08-2022,Beauty
